dSZHnC-AY_A#97440,"A light-skinned elderly man with a cheerful facial expression. He has wavy, gray hair. The man is wearing a white collared shirt and is wearing prescription glasses. He is talking and is in an office with a bookshelf and pictures on the white wall in the background.","An elderly man with fair skin and a cheerful facial expression. He has wavy, gray hair. The man is wearing a white collared shirt and he is wearing prescription glasses. The man is in an office with a bookshelf and pictures on the white wall in the background.","An elderly man with fair skin and a cheerful facial expression. He has wavy, gray hair. The man is wearing a white collared shirt and he is wearing prescription glasses. The man is in an office with a bookshelf and pictures on the white wall in the background."
DXLw4-YnIIg#66840,"A fair-skinned adult woman with a neutral facial expression. She has long, straight, brown hair and brown eyes. She is speaking. The woman is wearing a black shirt and wearing white headphones. She is in a room with a large painting on the white wall in the background.","A fair-skinned adult woman with a neutral facial expression. She has long, straight, brown hair and brown eyes. She is speaking. The woman is wearing a black shirt and wearing white headphones. She is in a room with a large painting on the white wall in the background.","An adult woman with fair skin with a neutral facial expression. She has long, straight, brown hair and brown eyes. The woman is wearing a black shirt and she is wearing white headphones. She is in a room with a large painting on the white wall in the background."
Hl9YY_c_oZE#75720,"In the picture is a middle-aged man with straight gray hair and a wispy gray beard. His skin is fair, he has brown eyes and he is talking. The man is wearing a black shirt and black headphones. He is in a room with a large bookcase, hanging backpacks, a vase of plants and a window on the white wall in the background.","In the picture is a middle-aged man with straight gray hair and a thin gray beard. His skin is fair, he has brown eyes and he is talking. The man is wearing a black shirt and black headphones. He is in a room with a large bookcase, hanging backpacks, a vase of plants and a window on the white wall in the background.","In the picture is a middle-aged man with straight gray hair and a thin gray beard. His skin is fair, he has brown eyes and he is talking. The man is wearing a black shirt and black headphones. He's in a room with a large bookshelf, hanging backpack, a vase of plants and a window on the white wall in the background."
hUqCnhmF-Z8#64200,"A fair-skinned adult woman. She is speaking. Her hair is long, curly and black and her eyes are blue. The woman is wearing a blue blouse. She is wearing makeup, a black headset and prescription glasses. She is in the bedroom with a white wardrobe and a door in the white wall in the background.","A fair-skinned adult woman. She is speaking. Her hair is long, curly and black and her eyes are blue. The woman is wearing a blue blouse. She is wearing makeup, a black headset and prescription glasses. She is in the bedroom with a white wardrobe and a door in the white wall in the background.","An adult woman with fair skin and a cheerful facial expression. Her hair is long, curly and black and her eyes are blue. The woman is wearing a blue blouse. She is wearing makeup, a black headset and prescription glasses. She is in the bedroom with a white wardrobe and a door in the white wall in the background."
nQe51Ogyae0#76800,"In the picture is a middle-aged man with curly gray hair. His skin is brown, he has brown eyes and a serious facial expression. The man is wearing a black shirt and white headphones. He is in a room with boxes of clothes, a brown door and a white wall in the background.","In the photo there is a middle-aged man with gray hair. His skin is brown, he has brown eyes and a serious facial expression. The man is wearing a black shirt and white headphones. He is in a room with boxes of clothes, a brown door and a white wall in the background.","In the photo there is a middle-aged man with gray hair. His skin is brown, he has brown eyes and a serious facial expression. The man is wearing a black shirt and white headphones. He is in a room with boxes of clothes, a brown door and a white wall in the background."
nXIlEGw1uE4#72240,"An adult white-skinned woman wearing makeup. His facial expression is neutral. She has long, straight, brown hair with highlights and her eyes are black. The woman is wearing a black blouse and is wearing white headphones. In the background there is a white wall.","An adult white-skinned woman wearing makeup. His facial expression is neutral. She has long, straight, brown hair with highlights and her eyes are black. The woman is wearing a black blouse and is wearing white headphones. In the background there is a white wall.","An adult white-skinned woman wearing makeup. His facial expression is neutral. She has long, straight, brown hair with highlights and her eyes are black. The woman is wearing a black blouse and is wearing white headphones. In the background there is a white wall."
y4fE4CvUGYE#69240,"In the photo there is an adult woman with fair skin. Her facial expression is cheerful and smiling. She has long, straight, brown hair with bangs, and brown eyes. The woman is wearing a black shirt with brown details, white headphones and a necklace around her neck. She is in a room with a plant and a pink wall in the background.","In the photo there is an adult woman with fair skin. Her facial expression is cheerful and smiling. She has long straight brown hair with bangs and brown eyes. The woman is wearing a black shirt with brown details, white headphones and a necklace. She is in a room with a plant and a pink wall in the background.","In the photo there is an adult woman with fair skin. Her facial expression is cheerful and smiling. She has long straight brown hair with bangs and brown eyes. The woman is wearing a black shirt with brown details, white headphones and a necklace. The woman is in a room with a plant and a pink wall in the background."
QWWrSFocidU#112920,In the photo there is a man with black skin and a blank facial expression. He is bald and has brown eyes. The man is wearing a white dress shirt with a purple tie and he is wearing glasses. In the background there is a white wall.,In the photo there is a man with black skin and a blank facial expression. He is bald and has brown eyes. The man is wearing a white dress shirt with a purple tie and he is wearing glasses. In the background there is a white wall.,In the photo there is a man with black skin and a blank facial expression. He is bald and has brown eyes. The man is wearing a white dress shirt with a purple tie and he is wearing glasses. In the background there is a white wall.
4VpSlDMjR6g#52440,"The photo shows a man with fair skin and a blank facial expression. He has short brown hair and brown eyes. The man is wearing a blue dress shirt and he is wearing glasses. He is in a room with a lamp, a bed and a gray wall in the background.","The photo shows a man with fair skin and a blank facial expression. He has short brown hair and brown eyes. The man is wearing a blue dress shirt and he is wearing glasses. He is in a room with a lamp, a bed and a gray wall in the background.","The photo shows a man with fair skin and a blank facial expression. He has short brown hair and brown eyes. The man is wearing a blue dress shirt and he is wearing glasses. He is in a room with a lamp, a bed and a gray wall in the background."
2uYkZLeSK4I#26160,A woman with fair skin and a blank facial expression. She has long brown straight hair and black eyes. The woman is wearing glasses and makeup. She is in a room with a bookshelf with pictures and plants on top of it.,A woman with fair skin and a blank facial expression. She has long brown straight hair and black eyes. The woman is wearing glasses and makeup. She is in a room with a bookshelf with pictures and plants on top of it.,A woman with fair skin and a blank facial expression. She has long brown straight hair and black eyes. The woman is wearing glasses and makeup. She is in a room with a bookshelf with pictures and plants on top of it.
4dUd7j2EMs0#19800,"In the photo there is a woman with fair skin and an angry facial expression. She has short wavy black hair and black eyes. The woman is wearing a white lace shirt and she is wearing white headphones, makeup, earrings and glasses. She is in a room with a vase of ceiling plants, a lamp and white walls in the background.","In the photo there is a woman with fair skin and a serious facial expression. She has short wavy black hair and black eyes. The woman is wearing a white lace shirt and she is wearing white headphones, makeup, earrings and glasses. The woman is in a room with a potted plant on the wall, a lamp and white walls in the background.","In the photo there is a woman with fair skin and a serious facial expression. She has short wavy black hair and black eyes. The woman is wearing a white lace shirt and she is wearing white headphones, makeup, earrings and glasses. The woman is in a room with a potted plant on the wall, a lamp and white walls in the background."
4nceQSW6TLo#101760,In the photograph is a middle-aged man with brown skin and a serious facial expression. He has short straight black hair and black eyes. The man is wearing a gray turtleneck shirt and he is wearing glasses. He is in a room with several decorative objects and paintings on the shelf in the background.,In the photograph is a middle-aged man with brown skin and a serious facial expression. He has short straight black hair and black eyes. The man is wearing a gray turtleneck shirt and he is wearing glasses. He is in a room with several decorative objects and paintings on the shelf in the background.,In the photograph is a middle-aged man with brown skin and a serious facial expression. He has short straight black hair and black eyes. The man is wearing a gray turtleneck shirt and he is wearing glasses. He is in a room with several decorative objects and paintings on the shelf in the background.
yUNVA4_tdv4#67200,Image of a black woman with blank facial expression. She has long black curly hair and black eyes. The woman is wearing a blue shirt and she is wearing a necklace. She is in a room with paintings on the white wall in the background.,Image of a black woman with blank facial expression. She has long black curly hair and black eyes. The woman is wearing a blue shirt and she is wearing a necklace. She is in a room with paintings on the white wall in the background.,Image of a black woman with a serious facial expression. She has long black curly hair and black eyes. The woman is wearing a blue shirt and she is wearing a necklace. She is in a room with paintings on the white wall in the background.
gB0w90Xw2bs#163440,"A man with black skin and a blank facial expression. He has short brown hair and his eyes are closed. The man is wearing a white dress shirt with a black striped tie and a black suit over it, and he is wearing glasses. In the background there is a white wall.","A man with black skin and a blank facial expression. He has short brown hair and he has his eyes closed. The man is wearing a white dress shirt with a black striped tie and a black suit over it, and he is wearing glasses. In the background there is a white wall.","A man with black skin and a blank facial expression. He has short brown hair and he has his eyes closed. The man is wearing a white dress shirt with a black striped tie and a black suit over it, and he is wearing glasses. In the background there is a white wall."
WOGixXXqb7k#17160,"In the photo there is a woman with fair skin and empty facial expression. She has long straight brown hair and brown eyes. The woman is wearing a white blouse and she is wearing white headphones and makeup. She is in a room with plants, a wooden wall and windows with curtains in the background.","In the photo there is a woman with fair skin and empty facial expression. She has long straight brown hair and brown eyes. The woman is wearing a white blouse and she is wearing white headphones and makeup. She is in a room with plants, a wooden wall and windows with curtains in the background.","In the photo there is a woman with fair skin and a serious facial expression. She has long straight brown hair and brown eyes. The woman is wearing a white blouse and she is wearing white headphones and makeup. She is in a room with plants, a wooden wall and windows with curtains in the background."
79ideZe9C28#69240,"Photo of a woman with fair skin and a sad facial expression. She has long straight brown hair and black eyes. The woman is wearing a black blouse and she is wearing white headphones. She's in a room sitting on a chair with a bookcase, a lamp and paintings on the white wall in the background.","Photo of a woman with fair skin and a sad facial expression. She has long straight brown hair and black eyes. The woman is wearing a black blouse and she is wearing white headphones. She's in a room sitting on a chair with a bookcase, a lamp and paintings on the white wall in the background.","Photograph of a woman with fair skin and a sad facial expression. She has long straight brown hair and black eyes. The woman is wearing a black blouse and she is wearing white headphones. She's in a room sitting on a chair with a bookcase, a lamp and paintings on the white wall in the background."
JT-iVJQ5m-k#14640,Image of a middle-aged man with fair skin and a serious facial expression. He has short straight gray hair and black eyes. The man is wearing a blue dress shirt and he is wearing glasses and black headphones. In the background there is a yellow curtain.,Image of a middle-aged man with fair skin and a serious facial expression. He has short straight gray hair and black eyes. The man is wearing a blue dress shirt and he is wearing glasses and black headphones. In the background there is a yellow curtain.,Image of a middle-aged man with fair skin and a serious facial expression. He has short straight gray hair and black eyes. The man is wearing a blue dress shirt and he is wearing glasses and black headphones. In the background there is a yellow curtain.
9JAEJErO6VQ#31680,In the photo there is a man with fair skin and a serious facial expression. He has short straight brown hair and brown eyes. The man is wearing a white turtleneck shirt and he is wearing white headphones. He is in an office sitting in a chair with several shelves on the back wall.,In the photo there is a man with fair skin and a serious facial expression. He has short straight brown hair and brown eyes. The man is wearing a white turtleneck shirt and he is wearing white headphones. He is in an office sitting in a chair with several shelves on the back wall.,In the photo there is a man with fair skin and a serious facial expression. He has short straight brown hair and brown eyes. The man is wearing a white turtleneck shirt and he is wearing white headphones. He is in an office sitting in a chair with several shelves on the back wall.
2E77n4giKN0#91920,"In the picture is a middle-aged woman with fair skin and a serious facial expression. She has long straight blonde hair and brown eyes. The woman is wearing a black blouse and she is wearing glasses. The woman is in a room sitting on a chair with a printer, a painting on the wall and several doors in the background.","In the picture is a middle-aged woman with fair skin and a serious facial expression. She has long straight blonde hair and brown eyes. The woman is wearing a black blouse and she is wearing glasses. The woman is in a room sitting on a chair, a printer, a painting on the wall and several doors in the background.","In the picture is a middle-aged woman with fair skin and a serious facial expression. She has long straight blonde hair and brown eyes. The woman is wearing a black blouse and she is wearing glasses. The woman is in a room sitting on a chair, a printer, a painting on the wall and several doors in the background."
5kw9cH4qqeI#98520,"In the image there is a woman with brown skin and an empty facial expression. She has long straight brown hair and black eyes. The woman is wearing a blue shirt and she is wearing white headphones, earrings, necklace and makeup. She's in a room with a couch and a painting on the beige wall in the background.","In the image there is a woman with brown skin and an empty facial expression. She has long straight brown hair and black eyes. The woman is wearing a blue shirt and she is wearing white headphones, earrings, necklace and makeup. She's in a room with a couch and a painting on the beige wall in the background.","In the image there is a woman with brown skin and an empty facial expression. She has long straight brown hair and black eyes. The woman is wearing a blue shirt and she is wearing white headphones, earrings, necklace and makeup. She's in a room with a couch and a painting on the beige wall in the background."
u-0o9g82Msg#5640,A young man with fair skin and a blank facial expression. He has curly brown hair and brown eyes. The young man is wearing a white shirt and he is wearing glasses. He's in an office with pictures and shelves of books on the wall.,"A young man with fair skin and a blank facial expression. He has curly brown hair and brown eyes. The young man is wearing a white shirt and he is wearing glasses. He is in an office with pictures, shelves of books on the wall and a mirror.","A young man with fair skin and a blank facial expression. He has curly brown hair and brown eyes. The young man is wearing a white shirt and he is wearing glasses. He is in an office with pictures, shelves of books on the wall and a mirror."
JxL3lU5XtGs#103080,In the photo is a middle-aged man with fair skin and a cheerful facial expression. He has short gray hair and black eyes. The man is wearing a gray collared shirt and he is wearing black headphones. The background is blurry.,In the photo is a middle-aged man with fair skin and a cheerful facial expression. He has short gray hair and black eyes. The man is wearing a gray collared shirt and he is wearing black headphones. The background is blurry.,In the photo is a middle-aged man with fair skin and a cheerful facial expression. He has short gray hair and black eyes. The man is wearing a gray collared shirt and he is wearing black headphones. The background is blurry.
MbBNFrucxUQ#61080,Image of a woman with fair skin and empty facial expression. She has long straight black hair and her eyes are closed. The woman is wearing a red blouse and she is wearing earrings and makeup. The woman is gesturing with her hands in a room with a gray wall in the background.,Image of a woman with fair skin and empty facial expression. She has long straight black hair and her eyes are closed. The woman is wearing a red blouse and she is wearing earrings and makeup. The woman is gesturing with her hands in a room with a gray wall in the background.,Image of a woman with fair skin and empty facial expression. She has long straight black hair and her eyes are closed. The woman is wearing a red blouse and she is wearing earrings and makeup. The woman is gesturing with her hands in a room with a gray wall in the background.
AfyGpWTW88w#4680,"A man with fair skin and a serious facial expression. He has straight gray hair, black eyes and a full gray beard. The man is wearing a white dress shirt with a purple tie and a gray suit over it, and he is wearing white headphones. He is in a room with a tapestry on the white wall in the background.","A man with fair skin and a serious facial expression. He has straight gray hair, black eyes and a full gray beard. The man is wearing a white dress shirt with a purple tie and a gray suit over it, and he is wearing white headphones. He is in a room with a tapestry on the white wall in the background.","A man with fair skin and a serious facial expression. He has straight gray hair, black eyes and a full gray beard. The man is wearing a white dress shirt with a purple tie and a gray suit over it, and he is wearing white headphones. He is in a room with a tapestry on the white wall in the background."
6r9R1VXgSno#33600,"Photo of a middle-aged man with brown skin and a blank facial expression. He has straight gray hair, thick eyebrows and black eyes. The man is wearing a white dress shirt and a blue suit over it, and he is wearing white headphones. He's in an office with a bookshelf in the background.","Photo of a middle-aged man with brown skin and a blank facial expression. He has straight gray hair, thick eyebrows and black eyes. The man is wearing a white dress shirt and a blue suit over it and he is wearing white headphones. He's in an office with a bookshelf in the background.","Photo of a middle-aged man with brown skin and a blank facial expression. He has straight gray hair, thick eyebrows and black eyes. The man is wearing a white dress shirt and a blue suit over it and he is wearing white headphones. The man is in an office with a bookshelf in the background."
MF4WxTuBnxY#59520,"Photograph of an elderly woman with brown skin and a serious facial expression. She has black eyes and long straight gray hair and it's tied up. The woman is wearing a white blazer and she is wearing glasses, a pink necklace and white headphones. In the background there is a gray curtain and a potted plant on the beige wall in the background.","Photograph of a middle-aged woman with brown skin and a serious facial expression. She has black eyes and straight gray hair and he's tied up. The woman is wearing a white blazer and she is wearing glasses, a pink necklace and white headphones. In the background there is a gray curtain and a vase of plants on the wall in the background.","Photograph of a middle-aged woman with brown skin and a serious facial expression. She has black eyes and straight gray hair and he's tied up. The woman is wearing a white blazer and she is wearing glasses, a pink necklace and white headphones. In the background there is a gray curtain and a vase of plants on the wall in the background."
78HZxYXeIro#71520,"In the photo there is a fair-skinned man with a blank facial expression. He has short straight brown hair, brown eyes and a brown mustache. The man is wearing a black shirt and he is wearing headphones. He is in a room with a shelf with various objects and books, a painting and a pillow on the back wall.","In the photo there is a fair-skinned man with a blank facial expression. He has short straight brown hair, brown eyes and a brown mustache. The man is wearing a black shirt and he is wearing headphones. He is in a room with a shelf with various objects and books, a painting and a pillow on the back wall.","In the photo there is a fair-skinned man with a blank facial expression. He has short straight brown hair, brown eyes and a brown mustache. The man is wearing a black shirt and he is wearing headphones. He is in a room with a shelf with various objects and books, a painting and a pillow on the back wall."
yUNVA4_tdv4#107280,"Image of a man with fair skin and a serious facial expression. He has short gray hair, brown eyes and a full gray beard. The man is wearing a gray shirt and he is wearing black headphones. He's in an office with shelves of books on the white wall in the background.","Image of a man with fair skin and a serious facial expression. He has short gray hair, brown eyes and a full gray beard. The man is wearing a gray shirt and he is wearing black headphones. He's in an office with shelves of books on the back wall.","Image of a man with fair skin and a serious facial expression. He has short gray hair, brown eyes and a full gray beard. The man is wearing a gray shirt and he is wearing black headphones. He's in an office with shelves of books on the back wall."
Qgx5IZYKhss#4200,"Photo of brown man with blank facial expression. He has full black hair, black eyes and a wispy beard. The man is wearing a white dress shirt with a black tie and he is wearing glasses and black headphones. In the background there is a bookcase in front of a white wall.","Photo of brown man with blank facial expression. He has full black hair, black eyes and a wispy beard. The man is wearing a white dress shirt with a black tie and he is wearing glasses and black headphones. In the background there is a bookcase in front of a white wall.","Photo of brown man with blank facial expression. He has full black hair, black eyes and a wispy beard. The man is wearing a white dress shirt with a black tie and he is wearing glasses and black headphones. In the background there is a bookcase in front of a white wall."
DK6VvQ285x0#40560,"A man with fair skin and a cheerful facial expression. He has wavy brown hair, light eyes and a full gray beard. The man is wearing a blue turtleneck shirt and he is wearing white headphones. In the background there is a white wall with words written in high relief.","A man with fair skin and a cheerful facial expression. He has wavy brown hair, light eyes and a full gray beard. The man is wearing a blue turtleneck shirt and he is wearing white headphones. In the background there is a white wall with words written in high relief.","A man with fair skin and a cheerful facial expression. He has wavy brown hair, light eyes and a full gray beard. The man is wearing a blue turtleneck shirt and he is wearing white headphones. In the background there is a white wall with words written in high relief."
RUO6cdAjGT4#8880,Image of a man with fair skin and a serious facial expression. He has straight gray hair and brown eyes. The man is wearing a blue turtleneck shirt and he is wearing black headphones. He's in a room with a brown wardrobe on the white wall in the background.,Image of a man with fair skin and a serious facial expression. He has straight gray hair and brown eyes. The man is wearing a blue turtleneck shirt and he is wearing black headphones. He's in a room with a brown wardrobe on the white wall in the background.,Image of a man with fair skin and a serious facial expression. He has straight gray hair and brown eyes. The man is wearing a blue turtleneck shirt and he is wearing black headphones. He's in a room with a brown wardrobe on the white wall in the background.
tpvKs6V8inw#47280,"A woman with fair skin and a blank facial expression. She has long straight brown hair and black eyes. The woman is wearing a blue blouse and she is wearing headphones, glasses and makeup. In the background there is a white cabinet and a white door.","A woman with fair skin and a blank facial expression. She has long straight brown hair and black eyes. The woman is wearing a blue blouse and she is wearing headphones, glasses and makeup. In the background there is a white cabinet and a white door.","A woman with fair skin and a blank facial expression. She has long straight brown hair and black eyes. The woman is wearing a blue blouse and she is wearing headphones, glasses and makeup. In the background there is a white cabinet and a white door."
xXMOA6w-yKA#50760,Photo of a man with fair skin and a serious facial expression. He has straight gray hair and black eyes. The man is wearing a blue dress shirt and he is wearing white headphones. He's in an office with a cupboard of books and a painting on the white wall in the background.,Photo of a man with fair skin and a serious facial expression. He has straight gray hair and black eyes. The man is wearing a blue dress shirt and he is wearing white headphones. He's in an office with a bookcase and a painting on the back wall.,Photo of a man with fair skin and a serious facial expression. He has straight gray hair and black eyes. The man is wearing a blue dress shirt and he is wearing white headphones. He's in an office with a bookcase and a painting on the back wall.
oypn9GrHgX4#31560,"Image of an elderly man with fair skin and blank facial expression. He has straight gray hair, gray mustache and he has his eyes closed. The man is wearing a pink dress shirt with white stripes. He is speaking into a microphone in a studio with a bookshelf with various objects in the background.","Image of an elderly man with fair skin and blank facial expression. He has straight gray hair, gray mustache and he has his eyes closed. The man is wearing a pink dress shirt with white stripes. He is speaking into a microphone in a studio with a bookshelf with various objects in the background.","Image of an elderly man with fair skin and empty facial expression. He has straight gray hair, gray mustache and he has his eyes closed. The man is wearing a pink dress shirt with white stripes. He is speaking into a microphone in a studio with a bookshelf with various objects in the background."
Pl-FR2ux5V0#33240,"A middle-aged man with fair skin and a blank facial expression. He has short straight gray hair and black eyes. The man is wearing a brown sweater and he is wearing glasses, headphones and a ring. He is gesturing with his hand and in the background there is a gray wall.","A middle-aged man with fair skin and a blank facial expression. He has short straight gray hair and black eyes. The man is wearing a brown sweater and he is wearing glasses, headphones and a ring. He is gesturing with his hand and in the background there is a gray wall.","A middle-aged man with fair skin and a blank facial expression. He has short straight gray hair and black eyes. The man is wearing a brown sweater and he is wearing glasses, headphones and a ring. He is gesturing with his hand and in the background there is a gray wall."
Pv6Q8B3Y7lI#39600,"Photo of a man with fair skin and a serious facial expression. He has short straight brown hair, black eyes, and a full gray beard. The man is wearing a gray shirt and he is wearing glasses and headphones. In the background there are shelves with many books, a microphone with a tripod and pictures on the white wall in the background.","Photo of a man with fair skin and a serious facial expression. He has short straight brown hair, black eyes, and a full gray beard. The man is wearing a gray shirt and he is wearing glasses and headphones. In the background there are shelves with many books, a microphone with a tripod and pictures on the white wall in the background.","Photograph of a man with fair skin and a serious facial expression. He has short straight brown hair, black eyes, and a full gray beard. The man is wearing a gray shirt and he is wearing glasses and headphones. In the background there are shelves with books, a microphone with a tripod and pictures on the white wall in the background."
aDOAtNrczrM#101760,"In the image there is a black man with a blank facial expression. He is bald, has black eyes and a full beard. The man is wearing a white dress shirt with a striped black tie and a black suit over it. In the background is a bookcase.","In the image there is a black man with a blank facial expression. He is bald, has black eyes and a full beard. The man is wearing a white dress shirt with a striped black tie and a black suit over it. In the background is a bookcase.","In the image there is a black man with a blank facial expression. He is bald, has black eyes and a full beard. The man is wearing a white dress shirt with a striped black tie and a black suit over it. In the background is a bookcase."
DL0foJ4N0Pc#44640,"A middle-aged man with fair skin and a blank facial expression. He is bald, has thick eyebrows and has his eyes closed. The man is wearing a white dress shirt and he is wearing glasses and white headphones. He's in a room with books and a plant on top of a mini-fridge, a window and a checkerboard painted wall in the background.","A middle-aged man with fair skin and a blank facial expression. He is bald, has thick eyebrows and he has his eyes closed. The man is wearing a white dress shirt and he is wearing glasses and white headphones. The man is in a room with books and a plant on top of a mini-fridge, a window and a checkerboard painted wall in the background.","A middle-aged man with fair skin and a blank facial expression. He is bald, has thick eyebrows and he has his eyes closed. The man is wearing a white dress shirt and he is wearing glasses and white headphones. The man is in a room with books and a plant on top of a mini-fridge, a window and a checkerboard painted wall in the background."
gqbN2pMv3Ok#139680,"Photo of a middle-aged black man with blank facial expression. He is bald and has black eyes. The man is wearing a blue dress shirt with a blue tie and a blue suit over it, and he is wearing glasses. In the background there is a white wall.","Photograph of a black middle-aged man with blank facial expression. He is bald and has black eyes. The man is wearing a blue dress shirt with a blue tie and a blue suit over it, and he is wearing glasses. In the background there is a white wall.","Photograph of a black middle-aged man with blank facial expression. He is bald and has black eyes. The man is wearing a blue dress shirt with a blue tie and a blue suit over it, and he is wearing glasses. In the background there is a white wall."
sspqqTwVh50#25200,"In the image there is a man with fair skin and empty facial expression. He has long, wavy gray hair and black eyes. The man is wearing a black turtleneck shirt and he is wearing glasses and headphones. He is in an office with a cupboard of books in the background.","In the image there is a man with fair skin and empty facial expression. He has long, wavy gray hair and black eyes. The man is wearing a purple collared shirt and he is wearing glasses and headphones. He's in an office with a bookcase in the background.","In the image there is a man with fair skin and neutral facial expression. He has long, wavy gray hair and black eyes. The man is wearing a purple collared shirt and he is wearing glasses and headphones. He's in an office with a bookcase in the background."
RQp1lIbKJeI#48840,"A man with fair skin and a blank facial expression. He has short black hair, black eyes and a wispy gray beard. The man is wearing a blue dress shirt and a black suit over it and he is wearing black glasses and headphones. In the background there is a white pillow and shelves with objects and books.","A man with fair skin and a blank facial expression. He has short black hair, black eyes and a wispy gray beard. The man is wearing a blue dress shirt and a black suit over it and he is wearing black glasses and headphones. In the background there is a white pillow and shelves with objects and books.","A man with fair skin and a blank facial expression. He has short black hair, black eyes and a wispy gray beard. The man is wearing a blue dress shirt and a black suit over it and he is wearing black glasses and headphones. In the background there is a white pillow and shelves with objects and books."
DneMy0sjpKA#21600,In the image there is a man with fair skin and a serious facial expression. He has brown wavy hair and light eyes. The man is wearing a white dress shirt with a blue tie and a black suit over it. In the background there is a gray wall.,In the image there is a man with fair skin and a serious facial expression. He has brown wavy hair and light eyes. The man is wearing a white dress shirt with a blue tie and a black suit over it. In the background there is a gray wall.,In the image there is a man with fair skin and a serious facial expression. He has brown wavy hair and light eyes. The man is wearing a white dress shirt with a blue tie and a black suit over it. In the background there is a gray wall.
TGqfyFP9964#21960,In the photo is a middle-aged man with fair skin and an empty facial expression. He has short straight gray hair and black eyes. The man is wearing a blue shirt and he is wearing glasses. He's in a room with a white door and a beige wall in the background.,In the photo is a middle-aged man with fair skin and an empty facial expression. He has short straight gray hair and black eyes. The man is wearing a blue shirt and he is wearing glasses. He's in a room with a white door and a beige wall in the background.,In the photo is a middle-aged man with fair skin and an empty facial expression. He has short straight gray hair and black eyes. The man is wearing a blue shirt and he is wearing glasses. He's in a room with a white door and a beige wall in the background.
9eI06aNHTJQ#48720,"In the photo there is a woman with fair skin and an empty face. He has long straight brown hair and black eyes. The woman is wearing a white blouse and she is wearing eyeglasses and makeup. She is in an office with an air conditioner, a monitor and a bag on the white wall in the background.","In the photo there is a woman with fair skin and an empty face. He has long straight brown hair and black eyes. The woman is wearing a white blouse and she is wearing eyeglasses and makeup. She is in an office with an air conditioner, a monitor and a bag on the white wall in the background.","In the photo there is a woman with fair skin and an empty face. She has long straight brown hair and black eyes. The woman is wearing a white blouse and she is wearing eyeglasses and makeup. She is in an office with an air conditioner, a monitor and a bag on the white wall in the background."
l7spVsQ6Hpk#55320,Image of a man with fair skin and empty facial expression. He has straight gray hair and his eyes are closed. The man is wearing a white dress shirt. He's in a room with a wardrobe and a painting on the white wall in the background.,Image of a man with fair skin and empty facial expression. He has straight gray hair and his eyes are closed. The man is wearing a white dress shirt. He's in a room with a wardrobe and a painting on the white wall in the background.,Image of a man with fair skin and empty facial expression. He has straight gray hair and he has his eyes closed. The man is wearing a white dress shirt. He's in a room with a wardrobe and a painting on the white wall in the background.
bOv6mttVAwg#17520,"A man with fair skin and a blank facial expression. He has straight brown hair, a thin beard and has his eyes closed. The man is wearing a gray turtleneck shirt and he is wearing headphones. In the background there is a white curtain and a bookcase.","A man with fair skin and a blank facial expression. He has straight brown hair, a thin beard and has his eyes closed. The man is wearing a gray turtleneck shirt and he is wearing headphones. In the background there is a white curtain and a bookcase.","A man with fair skin and a blank facial expression. He has straight brown hair, a wispy beard and he has his eyes closed. The man is wearing a gray turtleneck shirt and he is wearing headphones. In the background there is a white curtain and a bookcase."
kVt0Gr2v8Ec#20520,"Image of a middle-aged man with fair skin and a cheerful facial expression. He has short straight gray hair, brown eyes and a wispy gray beard. The man is wearing a black blouse with a white stripe and he is wearing a drawstring. Behind him there is a picture on the white wall.","Image of a middle-aged man with fair skin and a cheerful facial expression. He has short straight gray hair, brown eyes and a wispy gray beard. The man is wearing a black blouse with a white stripe and he is wearing a drawstring. Behind him is a picture on the white wall.","Image of a middle-aged man with fair skin and a cheerful facial expression. He has short straight gray hair, brown eyes and a wispy gray beard. The man is wearing a black blouse with a white stripe and he is wearing a drawstring. Behind him is a picture on the white wall."
3t-pASX_zTc#8160,"Image of a young man with fair skin and a serious facial expression. He has straight brown hair, blue eyes and a wispy beard. The young man is wearing a green shirt and he is wearing headphones. In the background there is a white wall.","Image of a young man with fair skin and a serious facial expression. He has straight brown hair, blue eyes and a wispy beard. The young man is wearing a green shirt and he is wearing headphones. In the background there is a white wall.","Image of a young man with fair skin and a serious facial expression. He has straight brown hair, blue eyes and a wispy beard. The young man is wearing a green shirt and he is wearing headphones. In the background there is a white wall."
SG0yy27KPjY#13080,In the photo there is an elderly man with fair skin and a happy face. He is bald and his eyes are brown. The man is wearing a pink dress shirt with a wine tie with flowers and he is wearing a microphone on his tie. In the background there is a window and plants.,In the photo there is an elderly man with fair skin and a happy face. He is bald and his eyes are brown. The man is wearing a pink dress shirt with a wine tie with flowers and he is wearing a microphone on his tie. In the background there is a window and plants.,In the photo there is an elderly man with fair skin and a happy face. He is bald and his eyes are brown. The man is wearing a pink dress shirt with a wine tie with flowers and he is wearing a microphone on his tie. In the background there is a window and plants.
